source_page,source_file,year,month,flow,commodity_original,commodity_normalized,value,source_value,source_unit
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,2,export,Fibres of all kinds,fibres_all_kinds,155641090.0,155.64109,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,2,export,Tyre cord fabric and other woven fabrics,technical_or_woven_fabrics,33096027.999999996,33.096028,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,2,export,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,70545481.0,70.545481,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,2,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,1214877109.0,1214.877109,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,2,import,Cotton,cotton,115476948.99999999,115.47694899999999,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,2,import,Textile fabrics,fabrics,523656900.00000006,523.6569000000001,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,2,import,"Fibres, spun",fibres_spun,86792256.99999999,86.79225699999999,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,2,import,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,285307604.99999994,285.30760499999997,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,3,export,Fibres of all kinds,fibres_all_kinds,250248417.0,250.248417,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,3,export,Tyre cord fabric and other woven fabrics,technical_or_woven_fabrics,36562625.99999999,36.562625999999995,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,3,export,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,140734414.0,140.734414,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,3,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,1846755233.0,1846.755233,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,3,import,Cotton,cotton,143679724.0,143.679724,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,3,import,Textile fabrics,fabrics,827758468.0,827.758468,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,3,import,"Fibres, spun",fibres_spun,132733206.0,132.733206,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,3,import,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,474305390.0,474.30539,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,4,export,Fibres of all kinds,fibres_all_kinds,245000000.0,245.0,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,4,export,Tyre cord fabric and other woven fabrics,technical_or_woven_fabrics,34966975.0,34.966975,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,4,export,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,145000000.0,145.0,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,4,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,1737833698.0000002,1737.8336980000001,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,4,import,Cotton,cotton,140728385.0,140.728385,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,4,import,Textile fabrics,fabrics,992753345.0,992.753345,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,4,import,"Fibres, spun",fibres_spun,131632396.0,131.632396,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,4,import,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,481290835.0,481.290835,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,5,export,Fibres of all kinds,fibres_all_kinds,236779565.0,236.779565,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,5,export,Tyre cord fabric and other woven fabrics,technical_or_woven_fabrics,36867606.0,36.867606,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,5,export,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,140000000.0,140.0,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,5,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,1770536232.0000002,1770.5362320000002,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,5,import,Cotton,cotton,132221103.0,132.221103,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,5,import,Textile fabrics,fabrics,1024832964.0,1024.832964,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,5,import,"Fibres, spun",fibres_spun,136753225.99999997,136.75322599999998,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,5,import,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,501656944.0,501.656944,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,6,export,Fibres of all kinds,fibres_all_kinds,247777088.0,247.777088,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,6,export,Tyre cord fabric and other woven fabrics,technical_or_woven_fabrics,33247381.000000004,33.247381000000004,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,6,export,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,142194372.00000003,142.19437200000002,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,6,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2224010571.0,2224.010571,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,6,import,Cotton,cotton,116985209.0,116.985209,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,6,import,Textile fabrics,fabrics,909317779.0,909.317779,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,6,import,"Fibres, spun",fibres_spun,144096003.0,144.096003,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,6,import,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,414006706.0,414.006706,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,7,export,Fibres of all kinds,fibres_all_kinds,256695449.0,256.695449,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,7,export,Tyre cord fabric and other woven fabrics,technical_or_woven_fabrics,35244992.0,35.244991999999996,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,7,export,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,140000000.0,140.0,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,7,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2302096215.0,2302.096215,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,7,import,Cotton,cotton,138488566.0,138.488566,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,7,import,Textile fabrics,fabrics,896677913.0,896.677913,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,7,import,"Fibres, spun",fibres_spun,138547582.0,138.547582,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,7,import,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,411368790.0,411.36879,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,8,export,Fibres of all kinds,fibres_all_kinds,285206298.0,285.206298,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,8,export,Tyre cord fabric and other woven fabrics,technical_or_woven_fabrics,37669711.0,37.669711,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,8,export,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,148610943.0,148.610943,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,8,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2448172270.0,2448.17227,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,8,import,Cotton,cotton,170834742.99999997,170.83474299999997,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,8,import,Textile fabrics,fabrics,870241811.0,870.241811,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,8,import,"Fibres, spun",fibres_spun,153007171.0,153.007171,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,8,import,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,428403400.00000006,428.40340000000003,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,9,export,Fibres of all kinds,fibres_all_kinds,261057538.99999997,261.05753899999996,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,9,export,Tyre cord fabric and other woven fabrics,technical_or_woven_fabrics,34691618.99999999,34.691618999999996,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,9,export,"Auxiliary materials for textile, garment, footgear",textile_garment_footgear_materials_auxiliaries,130000000.0,130.0,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Exports-by-months-of-2016.xls,2016,9,export,"Textile, sewing products",textiles_and_garments_or_sewing_products,2148940383.0,2148.940383,million USD
https://www.nso.gov.vn/en/data-and-statistics/2019/12/exports-and-imports-value-by-months-of-2016/,https://www.nso.gov.vn/wp-content/uploads/2019/12/Imports-by-months-of-2016.xls,2016,9,import,Cotton,cotton,127967213.0,127.967213,million USD
